multa_id,velocidad_registrada,velocidad_maxima,radar_id,estado_multa,fecha,hora,ubicacion,patente,exceso_velocidad_real,exceso_velocidad
1853,79.0,60,,PAGADA,2021-07-16,00:00,AV SIEMPRE VIVA,HF3461,19.0,16.0
1854,98.0,80,R02,IMPAGA,2020-02-01,10:19,AV LIBERTADOR,YLO8WUE,18.0,14.0
1855,105.0,60,R01,ERROR,1932-01-01,09:16,AV SIEMPRE VIVA,T0YDR,45.0,42.0
1857,159.0,80,R01,IMPAGA,1932-01-01,00:00,RUTA 9,GCP332,79.0,75.0
1861,120.0,60,R03,IMPAGA,2022-05-18,15:07,RUTA 9,CD05601,60.0,57.0
1863,123.0,60,R01,PAGADA,1932-01-01,00:00,AV SIEMPRE VIVA,WU341A,63.0,60.0
1865,88.0,60,R02,IMPAGA,2023-02-25,00:00,AV SIEMPRE VIVA,MVU4688,28.0,25.0
1866,122.0,60,,IMPAGA,2020-03-02,15:07,RUTA 9,GLEN1E,62.0,59.0
1867,44.0,40,R01,ERROR,1932-01-01,00:00,AV LIBERTADOR,GN64OTP,4.0,2.0
1872,96.0,40,R03,ERROR,2021-02-28,15:08,RUTA 9,GCP332,56.0,54.0
1876,110.0,60,R03,PAGADA,2022-11-20,00:00,AV LIBERTADOR,VTIIAHV,50.0,47.0
1878,144.0,80,R01,PAGADA,1932-01-01,10:20,AV LIBERTADOR,AWS167,64.0,60.0
1880,96.0,40,R01,ERROR,2020-09-04,15:08,AV LIBERTADOR,UW3932,56.0,54.0
1887,91.0,80,,PAGADA,2023-02-14,00:00,AV LIBERTADOR,810TCH,11.0,7.0
1892,109.0,80,R01,IMPAGA,2023-04-15,19:20,AV LIBERTADOR,WU341A,29.0,25.0
1894,75.0,40,R03,ERROR,1932-01-01,09:18,AV LIBERTADOR,RFH373,35.0,33.0
1899,93.0,80,R02,IMPAGA,1932-01-01,00:00,RUTA 9,PIW4215,13.0,9.0
1901,75.0,60,R01,APELADA,2023-10-15,00:00,AV LIBERTADOR,B81JKY,15.0,12.0
1904,66.0,40,,APELADA,2021-05-23,00:00,AV SIEMPRE VIVA,M431ZW,26.0,24.0
1907,157.0,80,R03,IMPAGA,1932-01-01,10:20,RUTA 9,2999961,77.0,73.0
1910,111.0,40,R03,APELADA,2020-09-16,19:21,AV LIBERTADOR,HAMSTUR,71.0,69.0
1912,112.0,60,,IMPAGA,1932-01-01,00:00,AV LIBERTADOR,8B90638,52.0,49.0
1914,78.0,40,R01,PAGADA,2023-02-07,00:00,AV LIBERTADOR,HF58HXP,38.0,36.0
1915,79.0,60,R02,APELADA,2022-06-01,15:10,AV SIEMPRE VIVA,MVU4688,19.0,16.0
1918,104.0,80,,IMPAGA,2022-05-28,19:21,AV LIBERTADOR,831MDB,24.0,20.0
1919,83.0,40,R02,IMPAGA,1932-01-01,19:21,RUTA 9,TL03GOG,43.0,41.0
1920,99.0,80,R02,IMPAGA,2022-06-18,15:10,AV SIEMPRE VIVA,GN64OTP,19.0,15.0
1921,105.0,60,R03,PAGADA,1932-01-01,09:19,AV SIEMPRE VIVA,M431ZW,45.0,42.0
1922,74.0,40,,APELADA,2023-06-05,00:00,AV LIBERTADOR,INTIGR8,34.0,32.0
1924,116.0,60,R01,ERROR,2022-08-28,00:00,AV SIEMPRE VIVA,M20CPR,56.0,53.0
1927,155.0,80,,IMPAGA,2020-07-28,09:20,AV LIBERTADOR,M20CPR,75.0,71.0
1934,159.0,80,R02,ERROR,2022-06-01,15:10,AV LIBERTADOR,WU08YWC,79.0,75.0
1935,102.0,60,,PAGADA,1932-01-01,10:21,AV SIEMPRE VIVA,T0YDR,42.0,39.0
1936,129.0,80,R02,IMPAGA,2021-08-20,09:20,AV LIBERTADOR,GOOGLE,49.0,45.0
1939,101.0,60,,ERROR,2023-01-23,19:21,RUTA 9,BB8986,41.0,38.0
1943,100.0,40,R03,PAGADA,1932-01-01,10:22,AV SIEMPRE VIVA,DK414N,60.0,58.0
1944,77.0,40,,ERROR,1932-01-01,09:20,AV SIEMPRE VIVA,WU08YWC,37.0,35.0
1947,74.0,60,R03,IMPAGA,2023-05-21,19:22,AV SIEMPRE VIVA,RFH373,14.0,11.0
1948,155.0,80,R01,APELADA,1932-01-01,19:22,RUTA 9,CT5B876,75.0,71.0
1951,116.0,40,R01,ERROR,2020-12-14,19:22,RUTA 9,41RSTZ,76.0,74.0
1953,115.0,60,R03,IMPAGA,1932-01-01,09:20,AV SIEMPRE VIVA,FVIOUHP,55.0,52.0
1954,150.0,80,R03,ERROR,2022-03-09,15:11,RUTA 9,AWS167,70.0,66.0
1955,139.0,60,R01,PAGADA,2021-12-05,19:23,AV LIBERTADOR,0695DVH,79.0,76.0
1956,46.0,40,R02,ERROR,2022-06-21,00:00,RUTA 9,VY90540,6.0,4.0
1958,124.0,80,R01,APELADA,2021-06-07,00:00,AV LIBERTADOR,GCP332,44.0,40.0
1968,117.0,80,R03,ERROR,2022-02-21,00:00,AV LIBERTADOR,OUTSTDN,37.0,33.0
1970,116.0,60,R02,PAGADA,2022-02-13,09:21,RUTA 9,VY90540,56.0,53.0
1977,87.0,40,R03,ERROR,2020-02-17,00:00,AV LIBERTADOR,409,47.0,45.0
1979,107.0,40,R02,APELADA,2021-01-23,10:23,RUTA 9,HAMSTUR,67.0,65.0
1981,107.0,40,R01,PAGADA,2021-05-03,10:23,AV LIBERTADOR,GN64OTP,67.0,65.0
1984,78.0,40,R03,APELADA,1932-01-01,15:11,AV LIBERTADOR,AWS167,38.0,36.0
1985,137.0,80,R01,ERROR,1932-01-01,19:25,AV SIEMPRE VIVA,M431ZW,57.0,53.0
1989,109.0,40,R03,APELADA,2022-10-12,15:12,AV LIBERTADOR,W326AVE,69.0,67.0
1990,121.0,80,,ERROR,1932-01-01,10:23,AV SIEMPRE VIVA,BB8986,41.0,37.0
1999,131.0,80,R02,ERROR,2021-01-01,10:24,AV LIBERTADOR,XIIUME,51.0,47.0
2000,86.0,40,R01,APELADA,2021-06-20,19:25,RUTA 9,CT5B876,46.0,44.0
2002,100.0,80,R01,APELADA,2021-04-10,10:24,RUTA 9,HF3461,20.0,16.0
2003,154.0,80,R01,APELADA,1932-01-01,19:26,RUTA 9,0695DVH,74.0,70.0
2005,64.0,40,R01,APELADA,2021-08-18,09:22,AV SIEMPRE VIVA,810TCH,24.0,22.0
2007,84.0,60,R01,ERROR,1932-01-01,15:12,RUTA 9,8B90638,24.0,21.0
2008,93.0,60,R02,APELADA,2022-09-19,15:13,AV LIBERTADOR,W326AVE,33.0,30.0
2009,120.0,60,R02,IMPAGA,2023-03-05,00:00,AV SIEMPRE VIVA,3646HBH,60.0,57.0
2010,75.0,40,R03,APELADA,2021-04-25,00:00,RUTA 9,831MDB,35.0,33.0
2011,118.0,80,R03,IMPAGA,2020-07-18,09:22,RUTA 9,990XYK,38.0,34.0
2012,128.0,80,R01,IMPAGA,2021-05-05,19:26,RUTA 9,NHZ1002,48.0,44.0
2014,159.0,80,R01,IMPAGA,2021-03-15,15:13,AV LIBERTADOR,AWS167,79.0,75.0
2017,122.0,80,R03,ERROR,2023-09-19,00:00,RUTA 9,M431ZW,42.0,38.0
2019,112.0,40,R02,APELADA,2023-06-23,09:22,AV SIEMPRE VIVA,UM96201,72.0,70.0
2020,89.0,40,,ERROR,2023-12-16,19:27,AV LIBERTADOR,9999868,49.0,47.0
2021,51.0,40,R01,PAGADA,1932-01-01,19:27,AV SIEMPRE VIVA,AWS167,11.0,9.0
2022,81.0,60,R02,IMPAGA,1932-01-01,00:00,AV LIBERTADOR,810TCH,21.0,18.0
2023,105.0,60,R02,ERROR,1932-01-01,19:27,AV SIEMPRE VIVA,INTIGR8,45.0,42.0
2026,116.0,40,,ERROR,1932-01-01,19:27,RUTA 9,HK06YMX,76.0,74.0
2029,115.0,80,,PAGADA,1932-01-01,09:23,AV LIBERTADOR,6611172,35.0,31.0
2032,106.0,80,R03,ERROR,1932-01-01,00:00,AV LIBERTADOR,GE1466,26.0,22.0
2033,85.0,60,R01,PAGADA,1932-01-01,15:13,AV LIBERTADOR,CBMUK,25.0,22.0
2036,86.0,40,R01,ERROR,2020-10-19,09:23,RUTA 9,3646HBH,46.0,44.0
2040,97.0,60,R01,IMPAGA,1932-01-01,19:28,AV SIEMPRE VIVA,FD1475,37.0,34.0
2042,81.0,60,R01,PAGADA,2022-09-11,09:23,AV LIBERTADOR,XIIUME,21.0,18.0
2044,155.0,80,R02,IMPAGA,1932-01-01,09:24,AV SIEMPRE VIVA,6611172,75.0,71.0
2050,116.0,60,R01,IMPAGA,2023-07-05,15:14,AV LIBERTADOR,0695DVH,56.0,53.0
2052,108.0,60,R01,ERROR,2022-05-10,10:25,AV SIEMPRE VIVA,409,48.0,45.0
2055,159.0,80,R01,IMPAGA,1932-01-01,19:28,AV LIBERTADOR,W326AVE,79.0,75.0
2060,149.0,80,R02,PAGADA,2023-10-26,19:29,RUTA 9,VNK296GP,69.0,65.0
2061,44.0,40,,ERROR,2022-06-10,10:25,RUTA 9,41RSTZ,4.0,2.0
2065,85.0,60,R01,PAGADA,2020-07-31,09:25,AV LIBERTADOR,PIW4215,25.0,22.0
2074,95.0,80,R02,ERROR,2020-05-13,19:29,RUTA 9,GN64OTP,15.0,11.0
2075,103.0,80,R02,PAGADA,1932-01-01,19:29,AV LIBERTADOR,CT5B876,23.0,19.0
2078,111.0,60,R01,IMPAGA,2021-01-06,19:30,AV SIEMPRE VIVA,NHZ1002,51.0,48.0
2081,96.0,60,R03,APELADA,2023-01-22,00:00,AV LIBERTADOR,BM351,36.0,33.0
2082,58.0,40,R02,ERROR,2022-06-01,09:25,AV SIEMPRE VIVA,VY90540,18.0,16.0
2085,101.0,40,,IMPAGA,2022-08-19,00:00,RUTA 9,831MDB,61.0,59.0
2088,107.0,80,R01,PAGADA,2020-07-02,15:15,AV LIBERTADOR,B81JKY,27.0,23.0
2091,85.0,80,R03,APELADA,2021-03-01,19:30,AV LIBERTADOR,41RSTZ,5.0,1.0
2093,87.0,80,R01,ERROR,2022-12-31,09:26,AV LIBERTADOR,CBMUK,7.0,3.0
2100,51.0,40,R01,ERROR,1932-01-01,15:16,RUTA 9,GN64OTP,11.0,9.0
2102,60.0,40,R01,PAGADA,2023-12-25,15:16,AV LIBERTADOR,810TCH,20.0,18.0
2107,91.0,80,R02,APELADA,2021-09-29,10:27,RUTA 9,BB8986,11.0,7.0
2108,100.0,60,R01,ERROR,2022-04-14,10:27,RUTA 9,RFH373,40.0,37.0
2109,73.0,40,R03,IMPAGA,2022-11-16,00:00,AV LIBERTADOR,AWS167,33.0,31.0
2110,116.0,60,R01,IMPAGA,1932-01-01,09:27,AV LIBERTADOR,WEFLYN,56.0,53.0
2112,148.0,80,R03,APELADA,1932-01-01,10:27,AV SIEMPRE VIVA,HK06YMX,68.0,64.0
2113,92.0,40,,ERROR,1932-01-01,09:27,RUTA 9,BP717,52.0,50.0
2114,111.0,80,,PAGADA,2021-06-08,10:27,AV LIBERTADOR,CBMUK,31.0,27.0
2115,89.0,60,R02,ERROR,1932-01-01,00:00,AV LIBERTADOR,GLEN1E,29.0,26.0
2118,106.0,60,R01,IMPAGA,2022-01-27,00:00,AV LIBERTADOR,FD1475,46.0,43.0
2120,139.0,60,R02,APELADA,2022-08-03,09:27,RUTA 9,2999961,79.0,76.0
2123,44.0,40,R01,IMPAGA,2021-04-06,19:30,AV SIEMPRE VIVA,J1S1,4.0,2.0
2128,141.0,80,R02,IMPAGA,2021-12-28,09:27,AV SIEMPRE VIVA,6NCE831,61.0,57.0
2130,90.0,60,R01,ERROR,2021-09-20,00:00,RUTA 9,831MDB,30.0,27.0
2135,45.0,40,R02,APELADA,2021-12-15,00:00,RUTA 9,409,5.0,3.0
2141,149.0,80,R01,IMPAGA,2022-03-15,10:29,AV LIBERTADOR,HK06YMX,69.0,65.0
2146,113.0,40,R03,IMPAGA,2023-12-25,00:00,AV LIBERTADOR,YLO8WUE,73.0,71.0
2147,93.0,40,R02,ERROR,2021-01-20,00:00,AV LIBERTADOR,6611172,53.0,51.0
2149,72.0,60,R01,PAGADA,1932-01-01,19:31,AV SIEMPRE VIVA,INTIGR8,12.0,9.0
2151,134.0,80,R02,APELADA,1932-01-01,10:30,RUTA 9,HAMSTUR,54.0,50.0
2152,56.0,40,R01,ERROR,1932-01-01,00:00,AV SIEMPRE VIVA,GN64OTP,16.0,14.0
2154,82.0,60,R02,PAGADA,2020-04-21,10:30,RUTA 9,FD1475,22.0,19.0
2156,113.0,80,R02,ERROR,1932-01-01,09:28,AV LIBERTADOR,AI7OVF,33.0,29.0
2157,115.0,80,R03,ERROR,2020-11-24,19:31,AV SIEMPRE VIVA,RFH373,35.0,31.0
2160,136.0,60,R02,APELADA,2021-01-17,00:00,AV LIBERTADOR,PIW4215,76.0,73.0
2161,95.0,40,R01,ERROR,2021-05-15,10:30,AV LIBERTADOR,VY90540,55.0,53.0
2167,103.0,40,R02,ERROR,2020-12-12,19:32,AV LIBERTADOR,WU341A,63.0,61.0
2170,97.0,80,R02,APELADA,2023-05-07,09:29,AV LIBERTADOR,BB8986,17.0,13.0
2174,104.0,40,R03,ERROR,2022-07-12,09:30,RUTA 9,INTIGR8,64.0,62.0
2175,114.0,40,R03,IMPAGA,2020-10-16,19:32,AV LIBERTADOR,8B90638,74.0,72.0
2180,79.0,40,R03,ERROR,2022-09-04,09:30,AV LIBERTADOR,BHRP770,39.0,37.0
2181,116.0,40,R01,ERROR,2021-06-07,19:33,AV SIEMPRE VIVA,UM96201,76.0,74.0
2182,123.0,80,R01,IMPAGA,2021-04-17,19:33,RUTA 9,990XYK,43.0,39.0
2185,144.0,80,,ERROR,2022-05-18,10:31,AV LIBERTADOR,GOOGLE,64.0,60.0
2186,115.0,40,,ERROR,2022-05-28,15:17,AV LIBERTADOR,M431ZW,75.0,73.0
2188,129.0,80,R02,IMPAGA,2022-01-23,15:18,AV LIBERTADOR,XIIUME,49.0,45.0
2192,89.0,60,R02,PAGADA,2024-01-11,10:31,AV SIEMPRE VIVA,589222,29.0,26.0
2195,99.0,80,R01,PAGADA,1932-01-01,19:34,RUTA 9,409,19.0,15.0
2196,88.0,40,R03,ERROR,2021-03-10,00:00,AV SIEMPRE VIVA,6NCE831,48.0,46.0
2197,116.0,40,R01,APELADA,2021-07-18,10:31,RUTA 9,VTIIAHV,76.0,74.0
2198,143.0,80,R02,ERROR,2021-12-17,09:30,AV LIBERTADOR,81ZFJD,63.0,59.0
2199,145.0,80,,PAGADA,2020-03-26,10:31,AV LIBERTADOR,3646HBH,65.0,61.0
2201,112.0,80,R02,IMPAGA,2021-05-11,10:32,AV LIBERTADOR,0695DVH,32.0,28.0
2202,96.0,40,R02,IMPAGA,2021-12-18,09:30,RUTA 9,MX60NZA,56.0,54.0
2203,133.0,80,,APELADA,1932-01-01,15:18,RUTA 9,M20CPR,53.0,49.0
2205,103.0,80,R02,PAGADA,2020-07-05,10:32,AV LIBERTADOR,6NCE831,23.0,19.0
2206,68.0,60,,ERROR,1932-01-01,19:34,AV SIEMPRE VIVA,M20CPR,8.0,5.0
2213,108.0,80,R01,IMPAGA,2023-02-08,00:00,AV LIBERTADOR,M431ZW,28.0,24.0
2217,97.0,80,R02,APELADA,2023-07-12,09:31,AV LIBERTADOR,BP717,17.0,13.0
2225,81.0,60,R03,PAGADA,1932-01-01,10:33,RUTA 9,HF3461,21.0,18.0
2226,106.0,40,R02,PAGADA,2021-07-08,00:00,AV LIBERTADOR,UM96201,66.0,64.0
2230,115.0,40,,PAGADA,2023-03-13,09:31,AV SIEMPRE VIVA,GOOGLE,75.0,73.0
2236,81.0,60,R02,IMPAGA,2023-05-22,19:36,RUTA 9,409,21.0,18.0
2237,84.0,60,R01,APELADA,2020-12-09,15:19,AV LIBERTADOR,MPX9357,24.0,21.0
2239,127.0,80,R03,APELADA,1932-01-01,09:31,AV LIBERTADOR,J1S1,47.0,43.0
2241,120.0,80,,IMPAGA,2020-06-14,09:32,AV LIBERTADOR,HAMSTUR,40.0,36.0
2243,75.0,60,R01,PAGADA,2021-04-23,00:00,RUTA 9,9999868,15.0,12.0
2244,44.0,40,,PAGADA,1932-01-01,19:36,AV SIEMPRE VIVA,RFH373,4.0,2.0
2245,91.0,40,R02,IMPAGA,2022-09-28,10:33,AV LIBERTADOR,9999868,51.0,49.0
2246,110.0,60,,ERROR,2022-02-23,00:00,AV SIEMPRE VIVA,FVIOUHP,50.0,47.0
2247,74.0,60,R03,IMPAGA,2020-05-03,15:19,AV SIEMPRE VIVA,WU08YWC,14.0,11.0
2248,112.0,60,R03,PAGADA,2021-08-12,15:19,RUTA 9,BM351,52.0,49.0
2250,117.0,40,R03,ERROR,2021-01-23,10:34,AV SIEMPRE VIVA,INTIGR8,77.0,75.0
2255,99.0,80,R02,APELADA,2022-11-21,00:00,AV LIBERTADOR,6EVY261,19.0,15.0
2260,126.0,60,R02,PAGADA,2021-04-16,10:34,AV LIBERTADOR,VNK296GP,66.0,63.0
2261,136.0,80,R02,PAGADA,1932-01-01,15:20,AV LIBERTADOR,6611172,56.0,52.0
2263,109.0,60,R02,APELADA,2022-09-17,00:00,AV LIBERTADOR,6NCE831,49.0,46.0
2267,109.0,80,R03,IMPAGA,2023-04-02,15:20,AV SIEMPRE VIVA,GLEN1E,29.0,25.0
2269,159.0,80,R03,APELADA,1932-01-01,09:32,RUTA 9,GE1466,79.0,75.0
2270,101.0,80,,ERROR,2022-08-16,19:37,AV SIEMPRE VIVA,HF58HXP,21.0,17.0
2274,122.0,60,R01,APELADA,2020-12-11,10:35,RUTA 9,GE1466,62.0,59.0
2276,94.0,80,R02,IMPAGA,2020-11-19,15:21,AV LIBERTADOR,6NCE831,14.0,10.0
2278,105.0,80,,ERROR,2021-03-05,09:33,AV LIBERTADOR,MVU4688,25.0,21.0
2279,121.0,60,R01,IMPAGA,2020-10-02,10:35,AV LIBERTADOR,0695DVH,61.0,58.0
2281,67.0,40,R03,ERROR,2020-07-06,09:33,AV SIEMPRE VIVA,FD1475,27.0,25.0
2286,66.0,40,,IMPAGA,1932-01-01,09:34,RUTA 9,MPX9357,26.0,24.0
2288,114.0,40,R02,IMPAGA,1932-01-01,10:35,AV SIEMPRE VIVA,81ZFJD,74.0,72.0
2289,91.0,60,R03,ERROR,2021-12-17,10:35,AV LIBERTADOR,BX55DOG,31.0,28.0
2296,116.0,60,R02,PAGADA,1932-01-01,10:36,RUTA 9,3646HBH,56.0,53.0
2297,80.0,60,,ERROR,2022-05-03,15:21,RUTA 9,810TCH,20.0,17.0
2302,105.0,40,,PAGADA,2022-04-08,00:00,AV LIBERTADOR,NTHGLFT,65.0,63.0
2303,156.0,80,R02,IMPAGA,2021-09-11,00:00,AV SIEMPRE VIVA,BX55DOG,76.0,72.0
2305,134.0,60,,APELADA,2020-12-15,15:22,AV LIBERTADOR,589222,74.0,71.0
2308,53.0,40,R01,APELADA,2020-02-19,00:00,AV LIBERTADOR,MX60NZA,13.0,11.0
2309,92.0,60,R03,APELADA,2022-02-18,09:35,AV SIEMPRE VIVA,INTIGR8,32.0,29.0
2310,89.0,80,R01,ERROR,2022-02-25,00:00,AV LIBERTADOR,M431ZW,9.0,5.0
2311,132.0,60,R03,APELADA,1932-01-01,15:22,AV SIEMPRE VIVA,BP717,72.0,69.0
2314,106.0,60,R03,ERROR,2021-03-23,15:23,AV LIBERTADOR,81ZFJD,46.0,43.0
2317,126.0,80,,ERROR,2024-02-04,19:38,RUTA 9,WEFLYN,46.0,42.0
2319,47.0,40,,IMPAGA,1932-01-01,10:36,AV LIBERTADOR,DI2LOT,7.0,5.0
2320,84.0,60,R02,PAGADA,1932-01-01,19:38,AV LIBERTADOR,GE1466,24.0,21.0
2323,126.0,80,,IMPAGA,2022-09-03,19:38,RUTA 9,TL03GOG,46.0,42.0
2325,103.0,40,R01,PAGADA,2023-06-28,09:36,RUTA 9,WU08YWC,63.0,61.0
2327,142.0,80,R01,ERROR,2022-10-10,15:23,AV SIEMPRE VIVA,PIW4215,62.0,58.0
2333,50.0,40,R03,PAGADA,2022-12-18,10:37,AV SIEMPRE VIVA,BM351,10.0,8.0
2334,130.0,80,R02,APELADA,2023-10-12,15:23,AV LIBERTADOR,MX60NZA,50.0,46.0
2336,70.0,40,R03,IMPAGA,2023-06-18,10:37,AV SIEMPRE VIVA,NHZ1002,30.0,28.0
2338,92.0,60,,IMPAGA,2022-06-03,00:00,AV LIBERTADOR,AWS167,32.0,29.0
2342,126.0,80,R03,IMPAGA,1932-01-01,10:37,AV LIBERTADOR,5777770,46.0,42.0
2344,140.0,60,R03,IMPAGA,1932-01-01,09:37,RUTA 9,8B90638,80.0,77.0
2345,69.0,40,,ERROR,2022-08-13,19:39,AV SIEMPRE VIVA,81ZFJD,29.0,27.0
2346,120.0,80,R02,PAGADA,2021-03-21,15:23,AV SIEMPRE VIVA,TL03GOG,40.0,36.0
2347,129.0,60,R03,PAGADA,2022-11-04,00:00,RUTA 9,5777770,69.0,66.0
2348,125.0,60,R03,IMPAGA,1932-01-01,15:24,AV LIBERTADOR,M20CPR,65.0,62.0
2349,130.0,60,,ERROR,1932-01-01,09:37,RUTA 9,RFH373,70.0,67.0
2350,50.0,40,R01,APELADA,2021-12-25,00:00,AV SIEMPRE VIVA,FVIOUHP,10.0,8.0
2351,74.0,40,R02,IMPAGA,1932-01-01,15:24,AV LIBERTADOR,BX55DOG,34.0,32.0
2358,114.0,40,R01,PAGADA,2020-06-15,19:40,RUTA 9,XIIUME,74.0,72.0
2360,68.0,60,R02,ERROR,2023-07-30,15:24,AV SIEMPRE VIVA,WU08YWC,8.0,5.0
2364,133.0,60,R02,APELADA,2022-03-30,00:00,AV LIBERTADOR,TL03GOG,73.0,70.0
2365,121.0,60,R03,PAGADA,2022-01-29,00:00,AV SIEMPRE VIVA,T0YDR,61.0,58.0
2368,91.0,40,,APELADA,2021-10-16,00:00,AV LIBERTADOR,GE1466,51.0,49.0
2369,107.0,60,R01,ERROR,2023-04-22,19:40,AV SIEMPRE VIVA,691XC80,47.0,44.0
2370,98.0,80,R02,IMPAGA,2022-05-30,10:38,AV SIEMPRE VIVA,RFH373,18.0,14.0
2371,93.0,80,R03,PAGADA,2022-11-05,10:38,AV LIBERTADOR,GN64OTP,13.0,9.0
2372,128.0,80,,PAGADA,2024-01-02,15:25,RUTA 9,MPX9357,48.0,44.0
2374,80.0,40,R03,ERROR,2021-11-23,09:37,RUTA 9,W326AVE,40.0,38.0
2375,80.0,40,,PAGADA,1932-01-01,19:41,AV LIBERTADOR,DI2LOT,40.0,38.0
2377,148.0,80,,PAGADA,2020-07-28,19:41,AV SIEMPRE VIVA,BHRP770,68.0,64.0
2378,148.0,80,R02,APELADA,1932-01-01,00:00,RUTA 9,RFH373,68.0,64.0
2381,97.0,40,R03,PAGADA,2020-06-30,10:38,RUTA 9,INTIGR8,57.0,55.0
2382,112.0,40,R01,APELADA,1932-01-01,00:00,AV SIEMPRE VIVA,BP717,72.0,70.0
2383,67.0,60,R01,APELADA,2023-05-19,00:00,AV LIBERTADOR,691XC80,7.0,4.0
2384,68.0,40,R01,IMPAGA,1932-01-01,00:00,AV LIBERTADOR,3646HBH,28.0,26.0
2385,89.0,80,,ERROR,2023-10-07,10:38,AV SIEMPRE VIVA,GE1466,9.0,5.0
2391,140.0,60,R02,PAGADA,2023-09-28,15:25,RUTA 9,AI7OVF,80.0,77.0
2393,61.0,40,R03,IMPAGA,2020-12-08,09:38,AV SIEMPRE VIVA,BHRP770,21.0,19.0
2394,68.0,60,R03,ERROR,2020-06-21,19:42,AV LIBERTADOR,MVU4688,8.0,5.0
2395,117.0,60,R02,ERROR,2020-06-09,15:25,RUTA 9,XIIUME,57.0,54.0
2396,157.0,80,R01,ERROR,2021-11-29,19:42,AV SIEMPRE VIVA,M431ZW,77.0,73.0
2397,118.0,80,R02,IMPAGA,2023-05-02,15:26,AV LIBERTADOR,M431ZW,38.0,34.0
2400,80.0,60,R01,ERROR,2023-05-16,15:26,RUTA 9,CD05601,20.0,17.0
2401,146.0,80,R02,IMPAGA,2021-07-25,19:42,RUTA 9,WU08YWC,66.0,62.0
2403,78.0,40,R01,PAGADA,2020-11-22,19:43,RUTA 9,AWS167,38.0,36.0
2414,81.0,40,,IMPAGA,2023-01-27,09:38,AV SIEMPRE VIVA,NHZ1002,41.0,39.0
2419,100.0,80,R01,PAGADA,2022-02-17,10:39,AV LIBERTADOR,HK06YMX,20.0,16.0
2423,123.0,60,R02,PAGADA,2022-03-30,00:00,AV SIEMPRE VIVA,DK414N,63.0,60.0
2425,117.0,40,R02,IMPAGA,2023-11-26,09:39,RUTA 9,WU08YWC,77.0,75.0
2428,98.0,40,R02,PAGADA,1932-01-01,10:40,AV LIBERTADOR,WEFLYN,58.0,56.0
2433,92.0,40,R03,IMPAGA,2023-02-02,19:45,AV SIEMPRE VIVA,NTHGLFT,52.0,50.0
2434,57.0,40,R01,APELADA,2020-04-16,00:00,RUTA 9,HF3461,17.0,15.0
2436,49.0,40,R02,ERROR,2021-10-13,00:00,AV LIBERTADOR,BHRP770,9.0,7.0
2437,50.0,40,R03,IMPAGA,2022-04-23,15:27,AV SIEMPRE VIVA,6611172,10.0,8.0
2438,96.0,60,R03,ERROR,2022-04-10,09:40,AV LIBERTADOR,GCP332,36.0,33.0
2441,77.0,40,R01,PAGADA,2022-05-07,19:45,AV LIBERTADOR,TL03GOG,37.0,35.0
2442,120.0,40,,PAGADA,2020-11-24,15:27,AV LIBERTADOR,3646HBH,80.0,78.0
2444,130.0,80,R03,PAGADA,1932-01-01,09:40,RUTA 9,VNK296GP,50.0,46.0
2446,102.0,80,R01,APELADA,2020-08-03,09:40,RUTA 9,990XYK,22.0,18.0
2447,133.0,80,R02,APELADA,2023-01-28,09:40,AV LIBERTADOR,831MDB,53.0,49.0
2449,67.0,60,R02,ERROR,2023-06-09,00:00,AV LIBERTADOR,CD05601,7.0,4.0
2450,126.0,80,R02,PAGADA,2022-12-01,10:40,AV SIEMPRE VIVA,831MDB,46.0,42.0
2455,122.0,60,R02,PAGADA,1932-01-01,15:28,AV SIEMPRE VIVA,CD05601,62.0,59.0
2465,106.0,40,R01,IMPAGA,2021-09-14,09:42,AV LIBERTADOR,MPX9357,66.0,64.0
2466,87.0,80,R01,PAGADA,2023-08-25,00:00,RUTA 9,MVU4688,7.0,3.0
2469,106.0,40,R03,PAGADA,2022-10-13,00:00,RUTA 9,MVU4688,66.0,64.0
2471,45.0,40,R03,ERROR,2023-07-23,10:41,AV SIEMPRE VIVA,AWS167,5.0,3.0
2472,107.0,40,R02,APELADA,1932-01-01,10:41,AV LIBERTADOR,GOOGLE,67.0,65.0
2476,94.0,40,R01,APELADA,2021-06-11,19:46,AV SIEMPRE VIVA,5777770,54.0,52.0
2477,113.0,40,,APELADA,2023-08-27,09:42,AV SIEMPRE VIVA,GLEN1E,73.0,71.0
2479,58.0,40,R01,APELADA,1932-01-01,09:42,AV LIBERTADOR,MX60NZA,18.0,16.0
2480,125.0,60,R03,IMPAGA,1932-01-01,09:42,RUTA 9,BP717,65.0,62.0
2481,85.0,40,,PAGADA,2021-12-15,00:00,AV SIEMPRE VIVA,FVIOUHP,45.0,43.0
2483,95.0,40,R03,ERROR,2024-02-04,10:42,RUTA 9,5777770,55.0,53.0
2484,109.0,80,R02,IMPAGA,2021-10-29,15:28,AV SIEMPRE VIVA,CBMUK,29.0,25.0
2485,86.0,60,R01,ERROR,1932-01-01,15:29,RUTA 9,HF58HXP,26.0,23.0
2489,70.0,40,R03,PAGADA,2020-12-23,09:43,RUTA 9,GLEN1E,30.0,28.0
2490,66.0,60,,IMPAGA,2021-09-19,19:47,AV LIBERTADOR,J1S1,6.0,3.0
